month,prec,temp,precs,temps
jun,0.0509224887061862,-0.0387018082891078,FALSE,FALSE
jul,-0.0411547377025679,-0.0636353331044332,FALSE,FALSE
aug,0.0364229425211576,-0.206808001357855,FALSE,FALSE
sep,-0.0681324010711289,0.00870196225141496,FALSE,FALSE
oct,0.120056674688668,0.108697271580869,FALSE,FALSE
nov,0.115724382751845,0.275635748966707,FALSE,TRUE
dec,0.0816684482703368,-0.0290594560750216,FALSE,FALSE
JAN,-0.204724690877469,0.112254991573023,TRUE,FALSE
FEB,0.0207959512752637,0.188329086144216,FALSE,FALSE
MAR,0.0616694798138724,-0.258937733614509,FALSE,TRUE
APR,-0.034804688694111,-0.115693576470574,FALSE,FALSE
MAY,0.0345560640718511,-0.0521245578036539,FALSE,FALSE
JUN,0.0833107595052206,-0.140283863944474,FALSE,FALSE
JUL,0.00758880127955944,0.135296819389366,FALSE,FALSE
AUG,0.0821737604664954,0.14755377018556,FALSE,FALSE
SEP,0.012773602494748,-0.0337413910927152,FALSE,FALSE
