year,rwi
1869,1.295
1870,1.418
1871,1.159
1872,0.538
1873,0.55
1874,0.446
1875,0.802
1876,0.627
1877,0.977
1878,1.002
1879,1.542
1880,1.25
1881,1.157
1882,0.856
1883,1.206
1884,1.507
1885,1.396
1886,0.877
1887,0.684
1888,0.923
1889,0.943
1890,0.833
1891,0.741
1892,1.489
1893,1.059
1894,1.093
1895,0.866
1896,0.912
1897,0.824
1898,1.106
1899,1.188
1900,0.938
1901,0.878
1902,0.781
1903,1.349
1904,0.989
1905,1.076
1906,0.99
1907,1.168
1908,0.969
1909,0.903
1910,1.028
1911,0.642
1912,1.354
1913,0.769
1914,0.682
1915,1.262
1916,1.105
1917,1.071
1918,0.736
1919,0.928
1920,1.016
1921,0.96
1922,1.123
1923,1.003
1924,1.137
1925,0.924
1926,0.801
1927,1.096
1928,1.21
1929,1.071
1930,0.866
1931,0.947
1932,1.01
1933,0.976
1934,0.775
1935,1.282
1936,0.873
1937,1.084
1938,1.276
1939,0.997
1940,0.886
1941,0.715
1942,0.983
1943,0.926
1944,0.838
1945,1.118
1946,1.087
1947,1.126
1948,1.006
1949,1.026
1950,0.988
1951,1.239
1952,0.935
1953,0.804
1954,0.901
1955,1.166
1956,0.943
1957,1.036
1958,1.077
1959,0.921
1960,1.14
1961,0.97
1962,0.973
1963,0.817
1964,0.847
1965,1.052
1966,0.965
1967,1.048
1968,1.16
1969,1.043
1970,0.956
1971,0.91
1972,0.87
1973,1.146
1974,1.133
1975,1.19
1976,1.06
1977,0.945
1978,1.003
1979,0.958
1980,0.826
1981,0.694
1982,0.958
1983,1.036
1984,1.064
1985,1.276
1986,1.181
1987,0.952
1988,0.766
1989,0.966
1990,0.956
1991,1.107
