year,rwi
1875,0.488
1876,0.594
1877,0.832
1878,1.168
1879,1.132
1880,1.165
1881,0.968
1882,1.126
1883,1.064
1884,0.952
1885,1.257
1886,0.782
1887,1.04
1888,1.135
1889,1.091
1890,1.296
1891,1.401
1892,1.32
1893,1.026
1894,1.019
1895,0.992
1896,0.831
1897,0.656
1898,0.767
1899,0.858
1900,0.878
1901,0.879
1902,0.95
1903,1.129
1904,1.043
1905,0.95
1906,0.7
1907,1.025
1908,1.064
1909,1.106
1910,0.867
1911,0.847
1912,0.983
1913,0.845
1914,0.802
1915,0.63
1916,0.937
1917,0.974
1918,1.014
1919,0.99
1920,1.152
1921,0.903
1922,1.113
1923,1.149
1924,1.247
1925,1.304
1926,1.271
1927,1.323
1928,1.208
1929,1.152
1930,1.081
1931,0.886
1932,1.527
1933,1.256
1934,0.944
1935,1.01
1936,0.77
1937,0.657
1938,0.705
1939,0.631
1940,0.708
1941,0.835
1942,1.063
1943,0.974
1944,0.824
1945,0.984
1946,0.837
1947,1.022
1948,0.961
1949,1.094
1950,1.092
1951,0.864
1952,0.942
1953,1.296
1954,1.229
1955,1.214
1956,1.085
1957,1.409
1958,0.885
1959,0.981
1960,0.871
1961,0.716
1962,0.835
1963,0.912
1964,1.123
1965,1.193
1966,0.913
1967,0.959
1968,1.02
1969,1.086
1970,1.069
1971,1.103
1972,1.225
1973,1.006
1974,0.844
1975,0.852
1976,0.984
1977,1.036
1978,1.227
1979,1.116
1980,0.813
1981,0.956
1982,1.215
1983,0.948
1984,1.067
1985,0.741
1986,1.266
1987,0.873
1988,0.852
1989,1.073
1990,0.946
