year,rwi
1829,0.895
1830,0.701
1831,0.362
1832,0.368
1833,0.619
1834,0.841
1835,0.812
1836,0.883
1837,0.406
1838,0.762
1839,1.721
1840,1.455
1841,1.285
1842,1.274
1843,1.62
1844,2.175
1845,1.71
1846,2.877
1847,1.132
1848,0.774
1849,0.76
1850,1.145
1851,0.782
1852,0.911
1853,1.338
1854,0.722
1855,0.57
1856,0.597
1857,0.859
1858,0.485
1859,0.158
1860,0.174
1861,0.353
1862,0.527
1863,0.868
1864,1.29
1865,0.966
1866,0.762
1867,0.986
1868,0.791
1869,1.045
1870,1.029
1871,1.165
1872,0.932
1873,0.865
1874,0.78
1875,1.101
1876,1.439
1877,1.262
1878,0.944
1879,1.029
1880,0.767
1881,0.679
1882,0.722
1883,0.645
1884,0.605
1885,1.074
1886,1.244
1887,1.154
1888,1.299
1889,1.228
1890,1.271
1891,1.326
1892,1.333
1893,1.104
1894,1.044
1895,1.104
1896,0.847
1897,0.814
1898,0.591
1899,0.758
1900,1.055
1901,1.179
1902,1.22
1903,1.129
1904,1.421
1905,1.223
1906,1.216
1907,0.658
1908,0.282
1909,0.269
1910,0.573
1911,0.633
1912,0.609
1913,0.708
1914,1.016
1915,0.917
1916,0.659
1917,1.025
1918,0.871
1919,1.414
1920,1.125
1921,1.286
1922,0.938
1923,0.571
1924,0.949
1925,1.172
1926,1.489
1927,1.336
1928,1.205
1929,1.361
1930,0.866
1931,0.536
1932,0.499
1933,0.621
1934,0.882
1935,0.664
1936,1.072
1937,1.151
1938,1.231
1939,1.313
1940,1.358
1941,1.129
1942,0.998
1943,0.962
1944,0.717
1945,0.563
1946,0.888
1947,1.265
1948,1.068
1949,0.997
1950,0.913
1951,0.573
1952,0.53
1953,0.748
1954,0.716
1955,0.967
1956,1.039
1957,1.062
1958,1.319
1959,1.488
1960,1.297
1961,0.932
1962,0.735
1963,1.043
1964,1.163
1965,1.023
1966,1.251
1967,1.2
1968,1.067
1969,0.493
1970,0.464
1971,0.6
1972,0.844
1973,1.039
1974,0.931
1975,1.064
1976,1.162
1977,1.324
1978,1.23
1979,1.11
1980,0.816
1981,0.829
1982,0.757
1983,1.076
1984,1.219
1985,0.873
1986,0.838
1987,0.748
1988,0.988
1989,0.857
1990,1.032
1991,1.049
1992,1.368
1993,1.35
1994,0.965
1995,0.965
1996,1.008
1997,0.898
1998,0.828
1999,0.696
2000,0.779
2001,1.095
2002,1.183
