year,rwi
1870,1.24
1871,1.32
1872,1.4
1873,1.44
1874,1.5
1875,1.3
1876,1.41
1877,1.56
1878,1.73
1879,0.96
1880,2.35
1881,1.94
1882,1.62
1883,1.51
1884,1.34
1885,1.09
1886,0.69
1887,0.61
1888,0.49
1889,0.52
1890,0.52
1891,0.45
1892,0.53
1893,0.44
1894,0.41
1895,0.48
1896,0.43
1897,0.51
1898,0.76
1899,0.57
1900,1.18
1901,0.7
1902,0.43
1903,0.68
1904,0.91
1905,0.91
1906,1.08
1907,0.98
1908,1.22
1909,1.21
1910,1.43
1911,1.3
1912,0.71
1913,0.81
1914,0.77
1915,0.97
1916,0.8
1917,1.17
1918,0.75
1919,1.05
1920,1.2
1921,1.24
1922,0.96
1923,1.6
1924,1.45
1925,0.83
1926,0.9
1927,1.29
1928,1.21
1929,1.02
1930,0.81
1931,1.22
1932,0.88
1933,1
1934,0.81
1935,1.05
1936,0.91
1937,1.36
1938,1.17
1939,1.08
1940,0.8
1941,0.83
1942,0.93
1943,0.64
1944,0.95
1945,1.2
1946,1.11
1947,0.99
1948,1.24
1949,0.96
1950,1.03
1951,0.84
1952,0.76
1953,0.94
1954,0.77
1955,1.24
1956,1.02
1957,1.39
1958,0.95
1959,0.84
