year,rwi
1803,2.12
1804,2.02
1805,1.94
1806,1.67
1807,2.44
1808,1.33
1809,1.11
1810,1.24
1811,0.95
1812,0.77
1813,0.42
1814,0.63
1815,0.61
1816,0.93
1817,2.56
1818,2.29
1819,1.4
1820,1.09
1821,1.62
1822,1.18
1823,1.04
1824,0.81
1825,0.85
1826,1.12
1827,1.2
1828,1.38
1829,1.24
1830,1.07
1831,2
1832,1.49
1833,1.18
1834,1.11
1835,0.56
1836,0.85
1837,0.53
1838,0.45
1839,0.34
1840,0.31
1841,0.28
1842,0.49
1843,0.48
1844,0.52
1845,0.53
1846,0.57
1847,0.64
1848,0.82
1849,0.85
1850,0.7
1851,0.87
1852,0.96
1853,1
1854,1.07
1855,1.19
1856,0.89
1857,0.79
1858,0.85
1859,0.86
1860,0.88
1861,0.93
1862,0.91
1863,0.89
1864,0.91
1865,1
1866,0.99
1867,0.89
1868,0.85
1869,0.66
1870,0.76
1871,0.79
1872,1.04
1873,1
1874,0.77
1875,1.08
1876,1.22
1877,1.01
1878,0.74
1879,0.82
1880,0.72
1881,0.57
1882,0.89
1883,0.92
1884,0.78
1885,0.85
1886,1.1
1887,1.13
1888,0.82
1889,0.92
1890,1.15
1891,1.13
1892,0.8
1893,0.76
1894,0.96
1895,1.18
1896,0.95
1897,1.04
1898,1.19
1899,0.98
1900,0.85
1901,1.38
1902,0.82
1903,0.53
1904,0.63
1905,0.65
1906,0.72
1907,0.78
1908,0.93
1909,0.67
1910,0.69
1911,0.68
1912,0.94
1913,0.98
1914,1.11
1915,1.15
1916,1.14
1917,0.93
1918,1.24
1919,1.25
1920,1.3
1921,1.18
1922,1.4
1923,1.32
1924,1.46
1925,1.52
1926,1.23
1927,1.32
1928,0.95
1929,0.92
1930,1.48
1931,1.01
1932,0.93
1933,1.13
1934,1.37
1935,0.99
1936,0.83
1937,1.25
1938,1.03
1939,0.85
1940,0.85
1941,1.17
1942,0.98
1943,0.93
1944,0.97
1945,0.89
1946,0.68
1947,0.93
1948,1.09
1949,1.06
1950,1.1
1951,0.99
1952,0.98
1953,1.2
1954,1.15
1955,0.99
1956,0.94
1957,1.12
1958,0.88
1959,1.13
1960,1.19
1961,0.81
1962,0.96
1963,0.77
1964,1.17
1965,0.85
1966,0.92
1967,0.98
1968,0.94
1969,1.05
1970,1.01
1971,0.87
1972,0.98
1973,1.06
1974,0.9
1975,0.95
1976,1.15
1977,0.98
1978,0.91
1979,1.13
1980,1.07
1981,0.85
1982,1.01
1983,1.07
1984,0.85
1985,1.05
1986,0.92
1987,0.81
1988,0.91
1989,0.86
1990,0.79
1991,0.78
1992,0.76
