year,rwi
1839,1.59
1840,1.27
1841,1.56
1842,1.58
1843,2.25
1844,2.73
1845,2.11
1846,1.14
1847,1.67
1848,0.89
1849,0.56
1850,0.07
1851,0.3
1852,0.57
1853,1.06
1854,1.9
1855,1.97
1856,1.846
1857,1.608
1858,1.42
1859,1.379
1860,1.014
1861,0.606
1862,1.097
1863,0.816
1864,1.067
1865,1.106
1866,0.795
1867,1.207
1868,1.115
1869,1.323
1870,1.65
1871,0.662
1872,1.12
1873,0.999
1874,0.752
1875,1.152
1876,1.055
1877,1
1878,1.377
1879,1.082
1880,1.07
1881,1.282
1882,0.946
1883,1.024
1884,1.07
1885,0.986
1886,1.134
1887,1.443
1888,1.192
1889,1.302
1890,1.192
1891,1.252
1892,1.363
1893,1.058
1894,0.874
1895,1.235
1896,1.234
1897,1.457
1898,1.466
1899,0.925
1900,1.106
1901,1.475
1902,1.103
1903,1.618
1904,1.605
1905,1.615
1906,1.854
1907,1.69
1908,1.59
1909,1.656
1910,1.225
1911,0.628
1912,1.273
1913,0.826
1914,0.823
1915,1.236
1916,0.866
1917,0.01
1918,0.562
1919,0.882
1920,0.79
1921,0.899
1922,0.909
1923,0.843
1924,0.786
1925,0.702
1926,1.065
1927,0.729
1928,1.019
1929,1.081
1930,0.95
1931,1.136
1932,1.057
1933,0.973
1934,1.047
1935,1.062
1936,0.998
1937,1.211
1938,1.075
1939,0.845
1940,0.83
1941,0.955
1942,1.069
1943,1.044
1944,1.035
1945,0.965
1946,1.215
1947,0.984
1948,0.897
1949,1.035
1950,0.953
1951,1.021
1952,1.204
1953,1.134
1954,1.094
1955,0.933
1956,0.985
1957,0.777
1958,0.988
1959,1.005
1960,0.814
1961,0.773
1962,0.878
1963,0.879
1964,0.924
1965,0.829
1966,1.053
1967,1.275
1968,1.072
1969,0.903
1970,0.901
1971,0.822
1972,1.015
1973,0.798
1974,0.612
1975,0.811
1976,1.012
1977,0.893
1978,0.965
1979,0.927
1980,0.828
1981,1.013
1982,0.879
1983,1.158
1984,0.732
1985,0.625
1986,0.634
1987,0.939
1988,0.856
1989,0.964
1990,0.928
1991,1.002
1992,0.988
1993,0.946
1994,0.83
1995,0.897
