year,rwi
1889,0.364
1890,0.284
1891,0.291
1892,0.432
1893,0.477
1894,0.569
1895,0.73
1896,0.669
1897,0.762
1898,0.89
1899,1.054
1900,1.193
1901,1.2
1902,1.154
1903,1.14
1904,1.084
1905,0.995
1906,1.066
1907,1.133
1908,1.189
1909,1.065
1910,0.788
1911,0.712
1912,0.707
1913,0.821
1914,0.977
1915,1.112
1916,1.176
1917,1.174
1918,1.257
1919,1.192
1920,1.15
1921,1.017
1922,0.898
1923,0.885
1924,0.908
1925,0.819
1926,0.788
1927,0.906
1928,1.007
1929,0.922
1930,0.889
1931,1.096
1932,1.187
1933,1.11
1934,1.064
1935,1.104
1936,0.994
1937,0.868
1938,0.973
1939,1.074
1940,0.923
1941,0.828
1942,0.76
1943,0.911
1944,1.088
1945,1.168
1946,1.154
1947,1.019
1948,1.033
1949,1.133
1950,1.25
1951,1.189
1952,1.104
1953,1.079
1954,0.973
1955,1.049
1956,0.788
1957,0.697
1958,0.635
1959,0.662
1960,0.808
1961,0.971
1962,1.075
1963,0.995
1964,0.972
1965,1.098
1966,1.026
1967,0.962
1968,1.207
1969,1.268
1970,1.319
1971,1.065
1972,1.036
1973,0.874
1974,0.924
1975,1.271
1976,0.948
1977,0.885
1978,0.735
1979,1.037
1980,0.882
1981,0.944
1982,0.911
1983,0.99
1984,0.995
1985,0.886
1986,1.013
1987,0.952
1988,1.08
1989,1.232
1990,0.979
1991,0.99
