year,rwi
1837,2.11
1838,1.418
1839,0.583
1840,0.496
1841,0.788
1842,1.539
1843,1.118
1844,0.641
1845,1.043
1846,1.433
1847,1.026
1848,0.743
1849,1.977
1850,1.336
1851,1.079
1852,1.084
1853,1.559
1854,0.4
1855,0.256
1856,0.298
1857,0.759
1858,0.986
1859,0.685
1860,1.351
1861,0.948
1862,1.262
1863,0.741
1864,1.247
1865,1.172
1866,0.674
1867,0.556
1868,0.877
1869,0.868
1870,0.96
1871,1.026
1872,0.928
1873,0.803
1874,0.706
1875,0.937
1876,1.17
1877,1.045
1878,0.82
1879,0.975
1880,0.979
1881,1.08
1882,0.94
1883,0.762
1884,0.976
1885,0.974
1886,0.822
1887,0.725
1888,1.018
1889,0.942
1890,0.944
1891,1.333
1892,1.047
1893,0.768
1894,1.013
1895,1.159
1896,1.095
1897,1.075
1898,0.866
1899,1.007
1900,1.469
1901,1.24
1902,0.886
1903,0.938
1904,1.066
1905,1.009
1906,0.831
1907,0.895
1908,0.712
1909,0.566
1910,0.69
1911,0.744
1912,0.725
1913,1.029
1914,1.055
1915,0.509
1916,0.683
1917,1.106
1918,0.778
1919,0.938
1920,1.188
1921,0.887
1922,0.796
1923,0.763
1924,1.247
1925,0.942
1926,1.392
1927,0.914
1928,0.795
1929,1.037
1930,0.999
1931,0.873
1932,0.982
1933,1.428
1934,1.274
1935,0.994
1936,1.316
1937,1
1938,0.745
1939,0.96
1940,1.177
1941,0.522
1942,0.784
1943,0.638
1944,0.73
1945,0.749
1946,1.03
1947,1.256
1948,1.108
1949,0.972
1950,1.263
1951,1.077
1952,0.617
1953,0.87
1954,0.89
1955,0.984
1956,0.868
1957,0.841
1958,0.855
1959,1.084
1960,0.666
1961,1.069
1962,0.888
1963,1.193
1964,1.082
1965,1.172
1966,1.218
1967,0.968
1968,1.092
1969,0.691
1970,1.006
1971,0.555
1972,1.064
1973,1.13
1974,1.121
1975,1.075
1976,1.342
1977,0.866
1978,1.056
1979,0.723
1980,0.563
1981,1.126
1982,1.107
1983,1.381
1984,0.869
1985,0.6
1986,1.037
1987,0.965
1988,1.27
1989,0.789
1990,1.145
1991,1.301
1992,1.015
1993,0.949
1994,1.149
1995,0.676
1996,0.885
1997,0.894
1998,0.843
1999,0.9
2000,0.726
2001,1.029
