year,rwi
1859,1.046
1860,1.473
1861,1.269
1862,1.142
1863,1.198
1864,1.098
1865,0.101
1866,0.611
1867,0.958
1868,1.017
1869,0.626
1870,0.791
1871,0.878
1872,1.234
1873,1.03
1874,0.737
1875,0.86
1876,1.18
1877,0.871
1878,1.067
1879,1.096
1880,1.122
1881,0.923
1882,0.884
1883,0.867
1884,0.906
1885,0.825
1886,1.089
1887,1.193
1888,1.143
1889,0.865
1890,1.183
1891,1.03
1892,1.019
1893,1.002
1894,0.925
1895,0.842
1896,0.777
1897,0.811
1898,0.966
1899,1.16
1900,1.065
1901,1.009
1902,1.036
1903,1.222
1904,1.064
1905,1.048
1906,0.807
1907,0.958
1908,0.909
1909,0.971
1910,0.849
1911,0.906
1912,0.95
1913,0.909
1914,0.985
1915,0.838
1916,1.1
1917,1.099
1918,1.073
1919,1.104
1920,1.025
1921,0.934
1922,1.047
1923,0.976
1924,0.952
1925,1.018
1926,1.094
1927,1.205
1928,1.027
1929,0.964
1930,1.14
1931,0.874
1932,0.92
1933,0.942
1934,0.939
1935,0.869
1936,0.765
1937,0.717
1938,0.757
1939,0.921
1940,1.086
1941,0.501
1942,0.815
1943,1.062
1944,1.052
1945,1.068
1946,1.158
1947,1.185
1948,1.188
1949,1.1
1950,1.306
1951,1.255
1952,0.852
1953,0.919
1954,0.726
1955,0.853
1956,0.79
1957,0.925
1958,0.882
1959,1.028
1960,0.952
1961,1.405
1962,1.373
1963,0.965
1964,0.681
1965,0.8
1966,0.863
1967,0.966
1968,1.099
1969,0.883
1970,0.908
1971,0.711
1972,0.924
1973,1.108
1974,1.271
1975,1.227
1976,1.035
1977,1.135
1978,1.002
1979,0.579
1980,0.521
1981,0.869
1982,1.08
1983,1.221
1984,0.967
1985,1.108
1986,1.175
1987,1.088
1988,0.988
1989,1.023
1990,1.205
1991,1.091
1992,0.679
1993,0.733
1994,0.913
1995,1.056
1996,1.025
1997,1.187
1998,0.874
